kind,idx,us,extra
rollover,4287,7,
rollover,4288,15,
rollover,4289,6,
rollover,4290,11,
rollover,4291,22,
rollover,4292,14,
rollover,4293,7,
rollover,4294,6,
rollover,4295,5,
rollover,4296,7,
rollover,4297,23,
rollover,4298,6,
rollover,4299,25,
rollover,4300,5,
rollover,4301,5,
rollover,4302,6,
rollover,4303,16,
rollover,4304,6,
rollover,4305,6,
rollover,4306,14,
rollover,4307,10,
rollover,4308,4,
rollover,4309,6,
rollover,4310,21,
rollover,4311,7,
rollover,4312,11,
rollover,4313,7,
rollover,4314,23,
rollover,4315,7,
rollover,4316,6,
rollover,4317,20,
rollover,4318,6,
rollover,4319,14,
rollover,4320,15,
rollover,4321,7,
rollover,4322,7,
rollover,4323,3,
rollover,4324,21,
rollover,4325,7,
rollover,4326,7,
rollover,4327,7,
rollover,4328,12,
rollover,4329,5,
rollover,4330,15,
rollover,4331,6,
rollover,4332,19,
rollover,4333,22,
rollover,4334,7,
rollover,4335,9,
rollover,4336,14,
rollover,4337,8,
rollover,4338,7,
rollover,4339,6,
rollover,4340,6,
rollover,4341,7,
rollover,4342,9,
rollover,4343,7,
rollover,4344,6,
rollover,4345,7,
rollover,4346,7,
rollover,4347,8,
rollover,4348,18,
rollover,4349,10,
rollover,4350,7,
rollover,4351,5,
rollover,4352,7,
rollover,4353,13,
rollover,4354,7,
rollover,4355,23,
rollover,4356,15,
rollover,4357,21,
rollover,4358,6,
rollover,4359,6,
rollover,4360,14,
rollover,4361,8,
rollover,4362,15,
rollover,4363,22,
rollover,4364,8,
rollover,4365,9,
rollover,4366,7,
rollover,4367,16,
rollover,4368,11,
rollover,4369,7,
rollover,4370,22,
rollover,4371,21,
rollover,4372,7,
rollover,4373,6,
rollover,4374,20,
rollover,4375,7,
rollover,4376,7,
rollover,4377,7,
rollover,4378,7,
rollover,4379,3,
rollover,4380,6,
rollover,4381,12,
rollover,4382,7,
rollover,4383,20,
rollover,4384,7,
rollover,4385,10,
rollover,4386,7,
rollover,4387,3,
rollover,4388,6,
rollover,4389,19,
rollover,4390,20,
rollover,4391,26,
rollover,4392,7,
rollover,4393,6,
rollover,4394,10,
rollover,4395,6,
rollover,4396,8,
rollover,4397,7,
rollover,4398,7,
rollover,4399,24,
rollover,4400,6,
rollover,4401,5,
rollover,4402,21,
rollover,4403,7,
rollover,4404,12,
rollover,4405,9,
rollover,4406,11,
rollover,4407,7,
rollover,4408,7,
rollover,4409,7,
rollover,4410,22,
rollover,4411,22,
rollover,4412,5,
rollover,4413,7,
rollover,4414,6,
rollover,4415,7,
rollover,4416,7,
rollover,4417,7,
rollover,4418,5,
rollover,4419,21,
rollover,4420,12,
rollover,4421,7,
rollover,4422,6,
rollover,4423,3,
rollover,4424,8,
rollover,4425,22,
rollover,4426,25,
rollover,4427,21,
rollover,4428,7,
rollover,4429,3,
rollover,4430,6,
rollover,4431,6,
rollover,4432,16,
rollover,4433,14,
rollover,4434,14,
rollover,4435,6,
rollover,4436,5,
rollover,4437,6,
rollover,4438,23,
rollover,4439,21,
rollover,4440,6,
rollover,4441,7,
rollover,4442,14,
rollover,4443,3,
rollover,4444,5,
rollover,4445,7,
rollover,4446,19,
rollover,4447,9,
rollover,4448,8,
rollover,4449,10,
rollover,4450,6,
rollover,4451,7,
rollover,4452,5,
rollover,4453,10,
rollover,4454,7,
rollover,4455,13,
rollover,4456,7,
rollover,4457,7,
rollover,4458,7,
rollover,4459,7,
rollover,4460,7,
rollover,4461,13,
rollover,4462,23,
rollover,4463,7,
rollover,4464,7,
rollover,4465,7,
rollover,4466,5,
rollover,4467,5,
rollover,4468,26,
rollover,4469,12,
rollover,4470,7,
rollover,4471,6,
rollover,4472,7,
rollover,4473,26,
rollover,4474,16,
rollover,4475,10,
rollover,4476,8,
rollover,4477,6,
rollover,4478,7,
rollover,4479,7,
rollover,4480,21,
rollover,4481,17,
rollover,4482,4,
rollover,4483,6,
rollover,4484,8,
rollover,4485,41,
rollover,4486,11,
rollover,4487,23,
rollover,4488,12,
rollover,4489,7,
rollover,4490,7,
rollover,4491,5,
rollover,4492,6,
rollover,4493,12,
rollover,4494,11,
rollover,4495,13,
rollover,4496,23,
rollover,4497,20,
rollover,4498,14,
rollover,4499,22,
rollover,4500,8,
rollover,4501,7,
rollover,4502,7,
rollover,4503,6,
rollover,4504,17,
rollover,4505,17,
rollover,4506,6,
rollover,4507,17,
rollover,4508,13,
rollover,4509,7,
rollover,4510,6,
rollover,4511,5,
rollover,4512,7,
rollover,4513,7,
rollover,4514,14,
rollover,4515,7,
rollover,4516,25,
rollover,4517,6,
rollover,4518,6,
rollover,4519,40,
rollover,4520,8,
rollover,4521,7,
rollover,4522,8,
rollover,4523,7,
rollover,4524,5,
rollover,4525,8,
rollover,4526,7,
rollover,4527,15,
rollover,4528,22,
rollover,4529,12,
rollover,4530,23,
rollover,4531,6,
rollover,4532,7,
rollover,4533,17,
rollover,4534,7,
rollover,4535,6,
rollover,4536,9,
rollover,4537,7,
rollover,4538,7,
rollover,4539,6,
rollover,4540,6,
rollover,4541,6,
rollover,4542,8,
rollover,4543,21,
rollover,4544,6,
rollover,4545,8,
rollover,4546,9,
rollover,4547,21,
rollover,4548,20,
rollover,4549,19,
rollover,4550,6,
rollover,4551,10,
rollover,4552,24,
rollover,4553,7,
rollover,4554,27,
rollover,4555,22,
rollover,4556,23,
rollover,4557,6,
rollover,4558,7,
rollover,4559,7,
rollover,4560,7,
rollover,4561,49,
rollover,4562,4,
rollover,4563,7,
rollover,4564,7,
rollover,4565,6,
rollover,4566,7,
rollover,4567,7,
rollover,4568,8,
rollover,4569,8,
rollover,4570,7,
rollover,4571,6,
rollover,4572,6,
rollover,4573,18,
rollover,4574,7,
rollover,4575,6,
rollover,4576,11,
rollover,4577,5,
rollover,4578,3,
rollover,4579,10,
rollover,4580,10,
rollover,4581,6,
rollover,4582,15,
rollover,4583,7,
rollover,4584,7,
rollover,4585,5,
rollover,4586,25,
rollover,4587,9,
rollover,4588,7,
rollover,4589,20,
rollover,4590,24,
rollover,4591,7,
rollover,4592,7,
rollover,4593,7,
rollover,4594,22,
rollover,4595,8,
rollover,4596,22,
rollover,4597,6,
rollover,4598,6,
rollover,4599,13,
rollover,4600,7,
rollover,4601,15,
rollover,4602,6,
rollover,4603,18,
rollover,4604,6,
rollover,4605,21,
rollover,4606,8,
rollover,4607,13,
rollover,4608,7,
rollover,4609,25,
rollover,4610,7,
rollover,4611,7,
rollover,4612,21,
rollover,4613,23,
rollover,4614,13,
rollover,4615,21,
rollover,4616,21,
rollover,4617,6,
rollover,4618,6,
rollover,4619,22,
rollover,4620,4,
rollover,4621,6,
rollover,4622,9,
rollover,4623,6,
rollover,4624,7,
rollover,4625,7,
rollover,4626,7,
rollover,4627,14,
rollover,4628,6,
rollover,4629,8,
rollover,4630,7,
rollover,4631,7,
rollover,4632,6,
rollover,4633,6,
rollover,4634,7,
rollover,4635,12,
rollover,4636,10,
rollover,4637,11,
rollover,4638,6,
rollover,4639,7,
rollover,4640,39,
rollover,4641,10,
rollover,4642,8,
rollover,4643,5,
rollover,4644,7,
rollover,4645,7,
rollover,4646,7,
rollover,4647,7,
rollover,4648,22,
rollover,4649,7,
rollover,4650,14,
rollover,4651,7,
rollover,4652,7,
rollover,4653,6,
rollover,4654,6,
rollover,4655,7,
rollover,4656,7,
rollover,4657,9,
rollover,4658,7,
rollover,4659,18,
rollover,4660,6,
rollover,4661,6,
rollover,4662,22,
rollover,4663,16,
rollover,4664,6,
rollover,4665,23,
rollover,4666,7,
rollover,4667,7,
rollover,4668,6,
rollover,4669,6,
rollover,4670,7,
rollover,4671,8,
rollover,4672,15,
rollover,4673,6,
rollover,4674,6,
rollover,4675,10,
rollover,4676,7,
rollover,4677,22,
rollover,4678,20,
rollover,4679,20,
rollover,4680,7,
rollover,4681,6,
rollover,4682,19,
rollover,4683,9,
rollover,4684,12,
rollover,4685,8,
rollover,4686,13,
rollover,4687,13,
rollover,4688,6,
rollover,4689,6,
rollover,4690,7,
rollover,4691,14,
rollover,4692,6,
rollover,4693,8,
rollover,4694,7,
rollover,4695,6,
rollover,4696,6,
rollover,4697,6,
rollover,4698,7,
rollover,4699,17,
rollover,4700,24,
rollover,4701,7,
rollover,4702,13,
rollover,4703,7,
rollover,4704,8,
rollover,4705,8,
rollover,4706,7,
rollover,4707,19,
rollover,4708,6,
rollover,4709,7,
rollover,4710,3,
rollover,4711,8,
rollover,4712,6,
rollover,4713,22,
rollover,4714,7,
rollover,4715,7,
rollover,4716,6,
rollover,4717,6,
rollover,4718,20,
rollover,4719,10,
rollover,4720,8,
rollover,4721,7,
rollover,4722,6,
rollover,4723,21,
rollover,4724,7,
rollover,4725,8,
rollover,4726,8,
rollover,4727,13,
rollover,4728,7,
rollover,4729,8,
rollover,4730,6,
rollover,4731,7,
rollover,4732,9,
rollover,4733,14,
rollover,4734,20,
rollover,4735,31,
rollover,4736,6,
rollover,4737,6,
rollover,4738,21,
rollover,4739,21,
rollover,4740,26,
rollover,4741,6,
rollover,4742,11,
rollover,4743,7,
rollover,4744,6,
rollover,4745,6,
rollover,4746,7,
rollover,4747,12,
rollover,4748,13,
rollover,4749,6,
rollover,4750,8,
rollover,4751,7,
rollover,4752,12,
rollover,4753,23,
rollover,4754,6,
rollover,4755,7,
rollover,4756,6,
rollover,4757,5,
rollover,4758,9,
rollover,4759,7,
rollover,4760,4,
rollover,4761,19,
rollover,4762,7,
rollover,4763,6,
rollover,4764,18,
rollover,4765,7,
rollover,4766,7,
rollover,4767,6,
rollover,4768,13,
rollover,4769,7,
rollover,4770,7,
rollover,4771,4,
rollover,4772,21,
rollover,4773,6,
rollover,4774,6,
rollover,4775,14,
rollover,4776,5,
rollover,4777,14,
rollover,4778,7,
rollover,4779,6,
rollover,4780,7,
rollover,4781,6,
rollover,4782,19,
rollover,4783,7,
rollover,4784,6,
rollover,4785,7,
rollover,4786,10,
rollover,4787,22,
rollover,4788,6,
rollover,4789,7,
rollover,4790,6,
rollover,4791,7,
rollover,4792,7,
rollover,4793,10,
rollover,4794,13,
rollover,4795,7,
rollover,4796,6,
rollover,4797,7,
rollover,4798,6,
rollover,4799,6,
rollover,4800,20,
rollover,4801,6,
rollover,4802,14,
rollover,4803,5,
rollover,4804,6,
rollover,4805,3,
rollover,4806,7,
rollover,4807,13,
rollover,4808,14,
rollover,4809,8,
rollover,4810,28,
rollover,4811,8,
rollover,4812,6,
rollover,4813,20,
rollover,4814,19,
rollover,4815,7,
rollover,4816,7,
rollover,4817,7,
rollover,4818,7,
rollover,4819,6,
rollover,4820,19,
rollover,4821,6,
rollover,4822,7,
rollover,4823,8,
rollover,4824,23,
rollover,4825,9,
rollover,4826,7,
rollover,4827,7,
rollover,4828,8,
rollover,4829,9,
rollover,4830,26,
rollover,4831,7,
rollover,4832,7,
rollover,4833,5,
rollover,4834,9,
rollover,4835,6,
rollover,4836,12,
rollover,4837,10,
rollover,4838,15,
rollover,4839,5,
rollover,4840,6,
rollover,4841,6,
rollover,4842,22,
rollover,4843,11,
rollover,4844,4,
rollover,4845,22,
rollover,4846,6,
rollover,4847,7,
rollover,4848,21,
rollover,4849,20,
rollover,4850,22,
rollover,4851,5,
rollover,4852,8,
rollover,4853,6,
rollover,4854,7,
rollover,4855,7,
rollover,4856,5,
rollover,4857,6,
rollover,4858,12,
rollover,4859,31,
rollover,4860,4,
rollover,4861,6,
rollover,4862,6,
rollover,4863,6,
rollover,4864,8,
rollover,4865,7,
rollover,4866,24,
rollover,4867,7,
rollover,4868,7,
rollover,4869,24,
rollover,4870,13,
rollover,4871,10,
rollover,4872,7,
rollover,4873,14,
rollover,4874,6,
rollover,4875,7,
rollover,4876,8,
rollover,4877,21,
rollover,4878,6,
rollover,4879,7,
rollover,4880,7,
rollover,4881,7,
rollover,4882,6,
rollover,4883,8,
rollover,4884,20,
rollover,4885,16,
rollover,4886,8,
rollover,4887,14,
rollover,4888,7,
rollover,4889,6,
rollover,4890,6,
rollover,4891,19,
rollover,4892,7,
rollover,4893,7,
rollover,4894,9,
rollover,4895,7,
rollover,4896,4,
rollover,4897,6,
rollover,4898,6,
rollover,4899,21,
rollover,4900,22,
rollover,4901,22,
rollover,4902,14,
rollover,4903,7,
rollover,4904,7,
rollover,4905,7,
rollover,4906,9,
rollover,4907,6,
rollover,4908,14,
rollover,4909,7,
rollover,4910,6,
rollover,4911,7,
rollover,4912,7,
rollover,4913,12,
rollover,4914,14,
rollover,4915,18,
rollover,4916,8,
rollover,4917,5,
rollover,4918,9,
rollover,4919,7,
rollover,4920,7,
rollover,4921,11,
rollover,4922,14,
rollover,4923,15,
rollover,4924,14,
rollover,4925,7,
rollover,4926,6,
rollover,4927,8,
rollover,4928,8,
rollover,4929,20,
rollover,4930,9,
rollover,4931,7,
rollover,4932,6,
rollover,4933,21,
rollover,4934,10,
rollover,4935,7,
rollover,4936,7,
rollover,4937,8,
rollover,4938,6,
rollover,4939,7,
rollover,4940,8,
rollover,4941,41,
rollover,4942,12,
rollover,4943,6,
rollover,4944,7,
rollover,4945,7,
rollover,4946,7,
rollover,4947,21,
rollover,4948,7,
rollover,4949,8,
rollover,4950,23,
rollover,4951,20,
rollover,4952,7,
rollover,4953,6,
rollover,4954,4,
rollover,4955,18,
rollover,4956,7,
rollover,4957,6,
rollover,4958,7,
rollover,4959,7,
rollover,4960,6,
rollover,4961,20,
rollover,4962,12,
rollover,4963,6,
rollover,4964,7,
rollover,4965,8,
rollover,4966,6,
rollover,4967,3,
rollover,4968,6,
rollover,4969,7,
rollover,4970,6,
rollover,4971,16,
rollover,4972,30,
rollover,4973,3,
rollover,4974,5,
rollover,4975,7,
rollover,4976,18,
rollover,4977,7,
rollover,4978,6,
rollover,4979,6,
rollover,4980,10,
rollover,4981,6,
rollover,4982,9,
rollover,4983,7,
rollover,4984,14,
rollover,4985,5,
rollover,4986,6,
rollover,4987,6,
rollover,4988,20,
rollover,4989,10,
rollover,4990,13,
rollover,4991,6,
rollover,4992,6,
rollover,4993,6,
rollover,4994,6,
rollover,4995,4,
rollover,4996,24,
rollover,4997,6,
rollover,4998,15,
rollover,4999,10,
rollover,5000,6,
rollover,5001,4,
rollover,5002,6,
rollover,5003,6,
rollover,5004,7,
rollover,5005,10,
rollover,5006,7,
rollover,5007,7,
rollover,5008,6,
rollover,5009,6,
rollover,5010,14,
rollover,5011,17,
rollover,5012,21,
rollover,5013,7,
rollover,5014,6,
rollover,5015,26,
rollover,5016,16,
rollover,5017,15,
rollover,5018,13,
rollover,5019,9,
rollover,5020,6,
rollover,5021,7,
rollover,5022,6,
rollover,5023,12,
rollover,5024,6,
rollover,5025,6,
rollover,5026,6,
rollover,5027,7,
rollover,5028,6,
rollover,5029,7,
rollover,5030,8,
rollover,5031,6,
rollover,5032,6,
rollover,5033,5,
rollover,5034,7,
rollover,5035,21,
rollover,5036,6,
rollover,5037,24,
rollover,5038,13,
rollover,5039,9,
rollover,5040,7,
rollover,5041,7,
rollover,5042,7,
rollover,5043,6,
rollover,5044,7,
rollover,5045,5,
rollover,5046,6,
rollover,5047,7,
rollover,5048,6,
rollover,5049,4,
rollover,5050,7,
rollover,5051,21,
rollover,5052,20,
rollover,5053,6,
rollover,5054,6,
rollover,5055,9,
rollover,5056,8,
rollover,5057,8,
rollover,5058,12,
rollover,5059,14,
rollover,5060,9,
rollover,5061,6,
rollover,5062,14,
rollover,5063,24,
rollover,5064,30,
rollover,5065,17,
rollover,5066,6,
rollover,5067,7,
rollover,5068,9,
rollover,5069,6,
rollover,5070,7,
rollover,5071,13,
rollover,5072,11,
rollover,5073,9,
rollover,5074,20,
rollover,5075,6,
rollover,5076,5,
rollover,5077,6,
rollover,5078,6,
rollover,5079,6,
rollover,5080,14,
rollover,5081,10,
rollover,5082,6,
rollover,5083,7,
rollover,5084,7,
rollover,5085,15,
rollover,5086,7,
rollover,5087,8,
rollover,5088,6,
rollover,5089,6,
rollover,5090,8,
rollover,5091,20,
rollover,5092,6,
rollover,5093,21,
rollover,5094,9,
rollover,5095,8,
rollover,5096,5,
rollover,5097,6,
rollover,5098,11,
rollover,5099,7,
rollover,5100,5,
rollover,5101,8,
rollover,5102,5,
rollover,5103,6,
rollover,5104,19,
rollover,5105,9,
rollover,5106,11,
rollover,5107,16,
rollover,5108,8,
rollover,5109,29,
rollover,5110,3,
rollover,5111,7,
rollover,5112,15,
rollover,5113,9,
rollover,5114,6,
rollover,5115,16,
rollover,5116,7,
rollover,5117,17,
rollover,5118,6,
rollover,5119,7,
rollover,5120,7,
rollover,5121,7,
rollover,5122,7,
rollover,5123,14,
rollover,5124,18,
rollover,5125,13,
rollover,5126,10,
rollover,5127,18,
rollover,5128,23,
rollover,5129,5,
rollover,5130,7,
rollover,5131,6,
rollover,5132,19,
rollover,5133,7,
rollover,5134,9,
rollover,5135,6,
rollover,5136,6,
rollover,5137,6,
rollover,5138,6,
rollover,5139,19,
rollover,5140,6,
rollover,5141,21,
rollover,5142,6,
rollover,5143,19,
rollover,5144,7,
rollover,5145,6,
rollover,5146,9,
rollover,5147,12,
rollover,5148,7,
rollover,5149,6,
rollover,5150,7,
rollover,5151,5,
rollover,5152,8,
rollover,5153,19,
rollover,5154,7,
rollover,5155,6,
rollover,5156,22,
rollover,5157,8,
rollover,5158,6,
rollover,5159,7,
rollover,5160,5,
rollover,5161,7,
rollover,5162,6,
rollover,5163,9,
rollover,5164,7,
rollover,5165,6,
rollover,5166,19,
rollover,5167,11,
rollover,5168,7,
rollover,5169,20,
rollover,5170,6,
rollover,5171,9,
rollover,5172,6,
rollover,5173,7,
rollover,5174,11,
rollover,5175,13,
rollover,5176,12,
rollover,5177,17,
rollover,5178,6,
rollover,5179,7,
rollover,5180,6,
rollover,5181,4,
rollover,5182,6,
rollover,5183,7,
rollover,5184,22,
rollover,5185,6,
rollover,5186,4,
rollover,5187,21,
rollover,5188,23,
rollover,5189,7,
rollover,5190,6,
rollover,5191,7,
rollover,5192,6,
rollover,5193,7,
rollover,5194,6,
rollover,5195,7,
rollover,5196,8,
rollover,5197,9,
rollover,5198,5,
rollover,5199,6,
rollover,5200,14,
rollover,5201,13,
rollover,5202,21,
rollover,5203,22,
rollover,5204,26,
rollover,5205,7,
rollover,5206,6,
rollover,5207,7,
rollover,5208,8,
rollover,5209,8,
rollover,5210,8,
rollover,5211,30,
rollover,5212,6,
rollover,5213,22,
rollover,5214,21,
rollover,5215,22,
rollover,5216,6,
rollover,5217,8,
rollover,5218,6,
rollover,5219,7,
rollover,5220,7,
rollover,5221,7,
rollover,5222,12,
rollover,5223,13,
rollover,5224,5,
rollover,5225,8,
rollover,5226,8,
rollover,5227,8,
rollover,5228,6,
rollover,5229,7,
rollover,5230,6,
rollover,5231,5,
rollover,5232,5,
rollover,5233,16,
rollover,5234,7,
rollover,5235,8,
rollover,5236,14,
rollover,5237,11,
rollover,5238,6,
rollover,5239,6,
rollover,5240,9,
rollover,5241,30,
rollover,5242,13,
rollover,5243,7,
rollover,5244,6,
rollover,5245,7,
rollover,5246,5,
rollover,5247,7,
rollover,5248,7,
rollover,5249,6,
rollover,5250,24,
rollover,5251,6,
rollover,5252,6,
rollover,5253,9,
rollover,5254,7,
rollover,5255,14,
rollover,5256,14,
rollover,5257,7,
rollover,5258,30,
rollover,5259,8,
rollover,5260,7,
rollover,5261,7,
rollover,5262,13,
rollover,5263,10,
rollover,5264,29,
rollover,5265,6,
rollover,5266,6,
rollover,5267,7,
rollover,5268,7,
rollover,5269,6,
rollover,5270,9,
rollover,5271,24,
rollover,5272,5,
rollover,5273,8,
rollover,5274,6,
rollover,5275,10,
rollover,5276,19,
rollover,5277,6,
rollover,5278,16,
rollover,5279,6,
rollover,5280,7,
rollover,5281,8,
rollover,5282,7,
rollover,5283,23,
rollover,5284,21,
rollover,5285,22,
rollover,5286,8,
rollover,5287,6,
rollover,5288,13,
rollover,5289,8,
rollover,5290,7,
rollover,5291,8,
rollover,5292,15,
rollover,5293,3,
rollover,5294,3,
rollover,5295,5,
rollover,5296,19,
rollover,5297,21,
rollover,5298,11,
rollover,5299,6,
rollover,5300,15,
rollover,5301,6,
rollover,5302,6,
rollover,5303,6,
rollover,5304,11,
rollover,5305,9,
rollover,5306,6,
rollover,5307,7,
rollover,5308,6,
rollover,5309,9,
rollover,5310,23,
rollover,5311,6,
rollover,5312,8,
rollover,5313,7,
rollover,5314,5,
rollover,5315,6,
rollover,5316,7,
rollover,5317,7,
rollover,5318,20,
rollover,5319,6,
rollover,5320,7,
rollover,5321,8,
rollover,5322,3,
rollover,5323,13,
rollover,5324,17,
rollover,5325,13,
rollover,5326,10,
rollover,5327,6,
rollover,5328,6,
rollover,5329,6,
rollover,5330,8,
rollover,5331,7,
rollover,5332,7,
rollover,5333,11,
rollover,5334,6,
rollover,5335,7,
rollover,5336,6,
rollover,5337,5,
rollover,5338,7,
rollover,5339,20,
rollover,5340,11,
rollover,5341,20,
rollover,5342,10,
rollover,5343,7,
rollover,5344,10,
rollover,5345,20,
rollover,5346,8,
rollover,5347,20,
rollover,5348,12,
rollover,5349,6,
rollover,5350,7,
rollover,5351,5,
rollover,5352,20,
rollover,5353,7,
rollover,5354,14,
rollover,5355,8,
rollover,5356,6,
rollover,5357,8,
rollover,5358,7,
rollover,5359,6,
rollover,5360,22,
rollover,5361,14,
rollover,5362,7,
rollover,5363,7,
rollover,5364,5,
rollover,5365,7,
rollover,5366,7,
rollover,5367,7,
rollover,5368,7,
rollover,5369,11,
rollover,5370,6,
rollover,5371,7,
rollover,5372,5,
rollover,5373,15,
rollover,5374,15,
rollover,5375,13,
rollover,5376,6,
rollover,5377,6,
rollover,5378,6,
rollover,5379,6,
rollover,5380,6,
rollover,5381,7,
rollover,5382,14,
rollover,5383,13,
rollover,5384,19,
rollover,5385,7,
rollover,5386,20,
rollover,5387,11,
rollover,5388,11,
rollover,5389,7,
rollover,5390,17,
rollover,5391,4,
rollover,5392,6,
rollover,5393,6,
rollover,5394,19,
rollover,5395,7,
rollover,5396,7,
rollover,5397,7,
rollover,5398,22,
rollover,5399,5,
rollover,5400,5,
rollover,5401,7,
rollover,5402,3,
rollover,5403,13,
rollover,5404,21,
rollover,5405,8,
rollover,5406,6,
rollover,5407,7,
rollover,5408,6,
rollover,5409,6,
rollover,5410,6,
rollover,5411,11,
rollover,5412,6,
rollover,5413,7,
rollover,5414,7,
rollover,5415,22,
rollover,5416,6,
rollover,5417,14,
rollover,5418,20,
rollover,5419,7,
rollover,5420,6,
rollover,5421,7,
rollover,5422,6,
rollover,5423,8,
rollover,5424,8,
rollover,5425,7,
rollover,5426,24,
rollover,5427,5,
rollover,5428,3,
rollover,5429,25,
rollover,5430,14,
rollover,5431,7,
rollover,5432,6,
rollover,5433,15,
rollover,5434,6,
rollover,5435,13,
rollover,5436,21,
rollover,5437,9,
rollover,5438,6,
rollover,5439,14,
rollover,5440,10,
rollover,5441,6,
rollover,5442,9,
rollover,5443,22,
rollover,5444,7,
rollover,5445,6,
rollover,5446,8,
rollover,5447,6,
rollover,5448,3,
rollover,5449,9,
rollover,5450,6,
rollover,5451,6,
rollover,5452,21,
rollover,5453,6,
rollover,5454,23,
rollover,5455,4,
rollover,5456,6,
rollover,5457,16,
rollover,5458,6,
rollover,5459,24,
rollover,5460,7,
rollover,5461,8,
rollover,5462,6,
rollover,5463,3,
rollover,5464,7,
rollover,5465,21,
rollover,5466,5,
rollover,5467,10,
rollover,5468,7,
rollover,5469,20,
rollover,5470,5,
rollover,5471,7,
rollover,5472,22,
rollover,5473,7,
rollover,5474,17,
rollover,5475,6,
rollover,5476,5,
rollover,5477,7,
rollover,5478,11,
rollover,5479,17,
rollover,5480,7,
rollover,5481,7,
rollover,5482,6,
rollover,5483,7,
rollover,5484,7,
rollover,5485,16,
rollover,5486,20,
rollover,5487,16,
rollover,5488,7,
rollover,5489,6,
rollover,5490,13,
rollover,5491,7,
rollover,5492,14,
rollover,5493,18,
rollover,5494,6,
rollover,5495,7,
rollover,5496,21,
rollover,5497,5,
rollover,5498,8,
rollover,5499,14,
rollover,5500,7,
rollover,5501,8,
rollover,5502,6,
rollover,5503,13,
rollover,5504,7,
rollover,5505,8,
rollover,5506,12,
rollover,5507,7,
rollover,5508,11,
rollover,5509,6,
rollover,5510,22,
rollover,5511,5,
rollover,5512,39,
rollover,5513,6,
rollover,5514,7,
rollover,5515,11,
rollover,5516,6,
rollover,5517,6,
rollover,5518,15,
rollover,5519,7,
rollover,5520,8,
rollover,5521,7,
rollover,5522,6,
rollover,5523,6,
rollover,5524,9,
rollover,5525,10,
rollover,5526,7,
rollover,5527,13,
rollover,5528,7,
rollover,5529,7,
rollover,5530,6,
rollover,5531,21,
rollover,5532,19,
rollover,5533,10,
rollover,5534,23,
rollover,5535,9,
rollover,5536,6,
rollover,5537,10,
rollover,5538,8,
rollover,5539,7,
rollover,5540,6,
rollover,5541,7,
rollover,5542,6,
rollover,5543,6,
rollover,5544,6,
rollover,5545,13,
rollover,5546,6,
rollover,5547,9,
rollover,5548,21,
rollover,5549,10,
rollover,5550,8,
rollover,5551,24,
rollover,5552,10,
rollover,5553,21,
rollover,5554,15,
rollover,5555,8,
rollover,5556,7,
rollover,5557,6,
rollover,5558,20,
rollover,5559,8,
rollover,5560,15,
rollover,5561,7,
rollover,5562,5,
rollover,5563,7,
rollover,5564,5,
rollover,5565,6,
rollover,5566,7,
rollover,5567,7,
rollover,5568,21,
rollover,5569,7,
rollover,5570,7,
rollover,5571,7,
rollover,5572,3,
rollover,5573,6,
rollover,5574,13,
rollover,5575,7,
rollover,5576,13,
rollover,5577,6,
rollover,5578,7,
rollover,5579,19,
rollover,5580,20,
rollover,5581,21,
rollover,5582,6,
rollover,5583,6,
rollover,5584,5,
rollover,5585,6,
rollover,5586,21,
rollover,5587,7,
rollover,5588,22,
rollover,5589,6,
rollover,5590,14,
rollover,5591,7,
rollover,5592,34,
rollover,5593,10,
rollover,5594,7,
rollover,5595,15,
rollover,5596,16,
rollover,5597,5,
rollover,5598,5,
rollover,5599,7,
rollover,5600,12,
rollover,5601,18,
rollover,5602,8,
rollover,5603,6,
rollover,5604,7,
rollover,5605,8,
rollover,5606,7,
rollover,5607,6,
rollover,5608,7,
rollover,5609,7,
rollover,5610,13,
rollover,5611,6,
rollover,5612,7,
rollover,5613,7,
rollover,5614,15,
rollover,5615,7,
rollover,5616,25,
rollover,5617,10,
rollover,5618,6,
rollover,5619,6,
rollover,5620,7,
rollover,5621,9,
rollover,5622,6,
rollover,5623,6,
rollover,5624,42,
rollover,5625,6,
rollover,5626,6,
rollover,5627,9,
rollover,5628,16,
rollover,5629,42,
rollover,5630,25,
rollover,5631,14,
rollover,5632,7,
rollover,5633,6,
rollover,5634,7,
rollover,5635,7,
rollover,5636,7,
rollover,5637,11,
rollover,5638,46,
rollover,5639,6,
rollover,5640,12,
rollover,5641,7,
rollover,5642,7,
rollover,5643,7,
rollover,5644,13,
rollover,5645,17,
rollover,5646,6,
rollover,5647,6,
rollover,5648,22,
rollover,5649,8,
rollover,5650,20,
rollover,5651,7,
rollover,5652,7,
rollover,5653,18,
rollover,5654,24,
rollover,5655,24,
rollover,5656,15,
rollover,5657,7,
rollover,5658,8,
rollover,5659,10,
rollover,5660,6,
rollover,5661,7,
rollover,5662,7,
rollover,5663,6,
rollover,5664,13,
rollover,5665,7,
rollover,5666,6,
rollover,5667,6,
rollover,5668,6,
rollover,5669,6,
rollover,5670,6,
rollover,5671,20,
rollover,5672,7,
rollover,5673,7,
rollover,5674,6,
rollover,5675,13,
rollover,5676,6,
rollover,5677,11,
rollover,5678,19,
rollover,5679,7,
rollover,5680,10,
rollover,5681,7,
rollover,5682,6,
rollover,5683,7,
rollover,5684,11,
